Date,AAPL,AMD,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,TSLA
2021-09-27,142.17562866210938,108.16000366210938,170.2899932861328,276.76861572265625,140.10568237304688,50.34519577026367,351.41363525390625,284.1140441894531,21.615478515625,263.78668212890625
2021-09-28,138.7916717529297,101.5199966430664,165.79800415039062,269.4456481933594,134.89959716796875,49.737308502197266,338.5628662109375,273.8281555175781,20.656452178955078,259.1866760253906
2021-09-29,139.6914825439453,100.3499984741211,165.05599975585938,267.6842041015625,133.43319702148438,49.26756286621094,337.5292053222656,274.29168701171875,20.47482681274414,260.4366760253906
2021-09-30,138.3907012939453,102.9000015258789,164.2519989013672,268.3966979980469,132.7603302001953,49.074134826660156,337.310546875,272.2828674316406,20.673416137695312,258.49334716796875
2021-10-01,139.51541137695312,102.44999694824219,164.16299438476562,272.3946533203125,135.60769653320312,49.60835266113281,340.9084167480469,279.2173767089844,20.699365615844727,258.40667724609375
2021-10-04,136.08251953125,100.33999633789062,159.48899841308594,268.0404357910156,132.74395751953125,49.249141693115234,324.2311706542969,273.43212890625,19.69144058227539,260.510009765625
2021-10-05,138.00926208496094,101.80999755859375,161.0500030517578,268.94097900390625,135.0912628173828,49.691246032714844,330.9199523925781,278.8890380859375,20.408960342407227,260.1966552734375
2021-10-06,138.87969970703125,103.63999938964844,163.10049438476562,272.4045104980469,136.62269592285156,49.718875885009766,331.5958251953125,283.09033203125,20.657453536987305,260.9166564941406
2021-10-07,140.14134216308594,106.44999694824219,165.1215057373047,271.7217102050781,138.27133178710938,49.903099060058594,327.202880859375,284.7708740234375,21.031679153442383,264.53668212890625
2021-10-08,139.75991821289062,105.05999755859375,164.43099975585938,269.6435852050781,138.8280029296875,49.56229782104492,328.0277404785156,284.7708740234375,20.788177490234375,261.8299865722656
2021-10-11,139.671875,104.68000030517578,162.31500244140625,270.9003601074219,137.9624481201172,49.22150421142578,323.4560241699219,284.17205810546875,20.652456283569336,263.9800109863281
2021-10-12,138.4004669189453,105.04000091552734,162.3665008544922,276.0957336425781,135.5143585205078,48.0517578125,321.7862854003906,282.8681640625,20.628511428833008,268.5733337402344
2021-10-13,137.81362915039062,109.16000366210938,164.21400451660156,281.4494323730469,136.63958740234375,48.13465118408203,322.55157470703125,286.180908203125,20.89595603942871,270.3599853515625
2021-10-14,140.6009979248047,111.98999786376953,164.9929962158203,287.0009765625,140.1841278076172,49.645198822021484,326.5171203613281,292.40081787109375,21.7012996673584,272.7733459472656
2021-10-15,141.65731811523438,112.12000274658203,170.4510040283203,288.6239318847656,140.39964294433594,50.16099166870117,322.77020263671875,293.8108215332031,21.817058563232422,281.010009765625
2021-10-18,143.32972717285156,116.43000030517578,172.33700561523438,288.6635437011719,141.79998779296875,50.17020797729492,333.2853698730469,296.78558349609375,22.176321029663086,290.03668212890625
2021-10-19,145.4911346435547,116.33000183105469,172.20750427246094,289.296875,142.255859375,50.851783752441406,337.9068908691406,297.6934814453125,22.24418830871582,288.0899963378906
2021-10-20,145.9801788330078,116.38999938964844,170.7530059814453,287.07025146484375,140.79791259765625,50.99915313720703,338.69207763671875,296.9014892578125,22.057567596435547,288.6000061035156
